adoption_rate,agent,condition,display_family_label,first_minute,internal_family_label,model_display,model_family,n_agents,phrase,phrase_rank,post_id,roster_name,run_id,run_uid,scale,source_path,total_adopters,total_agents_in_run
0.3,agent_epsilon,dom-tech,Base model as tool,36.5213,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,need to stop trying to,3,4b7fd3df-8c24-4c7d-bcea-00a8e04ac120,Qwen 3.5 35B A3B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,5f2ed3316d14545663bd04bbe9267b5e93087973,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech,3,10
0.3,agent_zeta,dom-tech,Base model as tool,55.9679,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,need to stop trying to,3,c6ff25fe-f27b-4c90-931f-434f0504cef4,Qwen 3.5 35B A3B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,5f2ed3316d14545663bd04bbe9267b5e93087973,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech,3,10
0.4,agent_gamma,dom-tech,Base model as tool,1.4984,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i d love to hear,1,fb590773-7407-4b07-9c6a-184e660048ce,OLMo 3 32B Instruct,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,ba7cbda7d93ee100ff681fa1fea063e28750fba8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech,4,10
0.4,agent_eta,dom-tech,Base model as tool,7.7245,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i d love to hear,1,e729d058-176e-41f2-8f7f-7dc3db96b42c,OLMo 3 32B Instruct,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,ba7cbda7d93ee100ff681fa1fea063e28750fba8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech,4,10
0.4,agent_kappa,dom-tech,Base model as tool,9.8493,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i d love to hear,1,94254b65-1412-40e4-ad9b-48819eeeb47f,OLMo 3 32B Instruct,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,ba7cbda7d93ee100ff681fa1fea063e28750fba8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech,4,10
0.4,agent_theta,dom-tech,Base model as tool,33.1064,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i d love to hear,1,1fdb3679-aeb2-48c1-b957-fb6608025210,OLMo 3 32B Instruct,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,ba7cbda7d93ee100ff681fa1fea063e28750fba8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech,4,10
0.5,agent_epsilon,dom-tech,Base model as tool,9.9755,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i ve been experimenting with,2,c237c955-cdfe-4975-8695-58201d65220f,OLMo 3 32B Instruct,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,ba7cbda7d93ee100ff681fa1fea063e28750fba8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech,5,10
0.5,agent_eta,dom-tech,Base model as tool,13.6772,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i ve been experimenting with,2,9fda6f13-4d79-4734-96eb-9cca7eb3679e,OLMo 3 32B Instruct,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,ba7cbda7d93ee100ff681fa1fea063e28750fba8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech,5,10
0.5,agent_theta,dom-tech,Base model as tool,13.863,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i ve been experimenting with,2,910fd905-858a-4ae2-9d98-6c4e816d9da5,OLMo 3 32B Instruct,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,ba7cbda7d93ee100ff681fa1fea063e28750fba8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech,5,10
0.5,agent_zeta,dom-tech,Base model as tool,39.6195,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i ve been experimenting with,2,085c8341-92fb-46a7-9a5f-9b0ea7ca8461,OLMo 3 32B Instruct,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,ba7cbda7d93ee100ff681fa1fea063e28750fba8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech,5,10
0.5,agent_gamma,dom-tech,Base model as tool,42.1617,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i ve been experimenting with,2,3060974b-db4a-4106-a78d-162d2c42b4b5,OLMo 3 32B Instruct,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,ba7cbda7d93ee100ff681fa1fea063e28750fba8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech,5,10
0.4,agent_iota,dom-tech,Base model as tool,0.934,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,been thinking a lot about,3,22ce5017-9f10-41dd-a25b-1013cd8b1e00,OLMo 3 32B Instruct,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,ba7cbda7d93ee100ff681fa1fea063e28750fba8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech,4,10
0.4,agent_eta,dom-tech,Base model as tool,3.8295,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,been thinking a lot about,3,40464d3b-071b-4b50-9b6d-5e2e783aa644,OLMo 3 32B Instruct,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,ba7cbda7d93ee100ff681fa1fea063e28750fba8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech,4,10
0.4,agent_zeta,dom-tech,Base model as tool,6.8379,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,been thinking a lot about,3,c504337c-dc91-4756-9e94-36c7c76c8ceb,OLMo 3 32B Instruct,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,ba7cbda7d93ee100ff681fa1fea063e28750fba8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech,4,10
0.4,agent_gamma,dom-tech,Base model as tool,31.5347,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,been thinking a lot about,3,630063d0-a371-46e7-a7b8-f2fadce6532d,OLMo 3 32B Instruct,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,ba7cbda7d93ee100ff681fa1fea063e28750fba8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech,4,10
0.8,agent_zeta,mag1,Base model as tool,19.2773,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,beneath the surface of every,1,23a68aab-1d2a-45cc-b869-2bd2ab82066f,OLMo 3 32B Instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1,8,10
0.8,agent_theta,mag1,Base model as tool,25.396,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,beneath the surface of every,1,97f7045b-fee2-46d1-b8be-ab4a150f9ea3,OLMo 3 32B Instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1,8,10
0.8,agent_eta,mag1,Base model as tool,30.2414,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,beneath the surface of every,1,aea3035e-cbb4-4d63-bdd8-7798da6442d6,OLMo 3 32B Instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1,8,10
0.8,agent_iota,mag1,Base model as tool,31.2695,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,beneath the surface of every,1,ac748a8a-3ab1-4994-8f53-26c822d3ba9a,OLMo 3 32B Instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1,8,10
0.8,agent_delta,mag1,Base model as tool,37.3,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,beneath the surface of every,1,601e4112-0bd3-45b8-b5f8-4af4c9d57c40,OLMo 3 32B Instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1,8,10
0.8,agent_gamma,mag1,Base model as tool,40.7521,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,beneath the surface of every,1,9bbd2f5c-ea88-4fc6-9f52-61abadded0af,OLMo 3 32B Instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1,8,10
0.8,agent_beta,mag1,Base model as tool,41.8792,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,beneath the surface of every,1,700555cf-70ac-46fc-b5c8-fc708d6abce5,OLMo 3 32B Instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1,8,10
0.8,agent_epsilon,mag1,Base model as tool,48.3889,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,beneath the surface of every,1,7a66792e-2b66-4868-8893-d5c2528d4a51,OLMo 3 32B Instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1,8,10
0.6,agent_eta,mag1,Base model as tool,11.1209,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,we spend so much time,2,a45ce830-330f-4004-8d6e-91f37483e8cd,OLMo 3 32B Instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1,6,10
0.6,agent_zeta,mag1,Base model as tool,25.0126,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,we spend so much time,2,eb5e13a9-3a26-4261-8fde-bd40f95eca21,OLMo 3 32B Instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1,6,10
0.6,agent_delta,mag1,Base model as tool,27.4395,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,we spend so much time,2,071004e0-2a0b-4874-b904-65b0a2c8fec3,OLMo 3 32B Instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1,6,10
0.6,agent_epsilon,mag1,Base model as tool,40.5592,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,we spend so much time,2,a5ba5547-0dce-4593-a0a6-09c93c977604,OLMo 3 32B Instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1,6,10
0.6,agent_beta,mag1,Base model as tool,44.1831,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,we spend so much time,2,aadfb668-3bfc-4ded-872f-853c53b93fb9,OLMo 3 32B Instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1,6,10
0.6,agent_iota,mag1,Base model as tool,48.6297,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,we spend so much time,2,fb2d8cd0-efc7-47be-90f0-3d3c4d296459,OLMo 3 32B Instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1,6,10
0.6,agent_delta,mag1,Base model as tool,15.2081,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,in the spaces between words,3,5e4ca44d-7a2d-4adf-8a1f-0079dcdc8786,OLMo 3 32B Instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1,6,10
0.6,agent_alpha,mag1,Base model as tool,20.8128,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,in the spaces between words,3,dd87fa08-b46b-4988-b269-f3bf3858a37b,OLMo 3 32B Instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1,6,10
0.6,agent_epsilon,mag1,Base model as tool,23.2969,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,in the spaces between words,3,dde82bb9-99d6-44ac-8d45-723d85f33215,OLMo 3 32B Instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1,6,10
0.6,agent_eta,mag1,Base model as tool,24.1201,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,in the spaces between words,3,fcd08a27-3d2f-477a-9d4e-16dcec2376ee,OLMo 3 32B Instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1,6,10
0.6,agent_zeta,mag1,Base model as tool,39.2794,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,in the spaces between words,3,d6525044-8c6a-4168-964e-4365238ebb37,OLMo 3 32B Instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1,6,10
0.6,agent_iota,mag1,Base model as tool,51.5691,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,in the spaces between words,3,563bdf9f-b624-4342-b6cc-13bc813cbde2,OLMo 3 32B Instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1,6,10
0.6,agent_zeta,mag25,Base model as tool,12.1424,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i d love to hear,1,23e1691e-70f5-4376-af21-7a6990277ae9,OLMo 3 32B Instruct,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,e41af4033606fa74e22b7f0ed8bdbadc86f1c0e8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25,6,10
0.6,agent_gamma,mag25,Base model as tool,15.6599,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i d love to hear,1,1b0962d4-9c5b-4d4e-a78b-b00085fb1b19,OLMo 3 32B Instruct,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,e41af4033606fa74e22b7f0ed8bdbadc86f1c0e8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25,6,10
0.6,agent_epsilon,mag25,Base model as tool,22.3722,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i d love to hear,1,764ae6eb-e74c-486c-8f2b-6171d238382d,OLMo 3 32B Instruct,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,e41af4033606fa74e22b7f0ed8bdbadc86f1c0e8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25,6,10
0.6,agent_delta,mag25,Base model as tool,27.1747,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i d love to hear,1,a9e3af16-d456-46e2-9d1f-df838f62038e,OLMo 3 32B Instruct,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,e41af4033606fa74e22b7f0ed8bdbadc86f1c0e8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25,6,10
0.6,agent_kappa,mag25,Base model as tool,50.184,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i d love to hear,1,231287fa-891f-4775-ae56-e749a500b44c,OLMo 3 32B Instruct,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,e41af4033606fa74e22b7f0ed8bdbadc86f1c0e8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25,6,10
0.6,agent_iota,mag25,Base model as tool,50.5786,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i d love to hear,1,f39e9572-2a0e-4b0a-bdb8-a364c9fcfeb8,OLMo 3 32B Instruct,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,e41af4033606fa74e22b7f0ed8bdbadc86f1c0e8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25,6,10
0.7,agent_gamma,mag25,Base model as tool,15.6599,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,in a world that often,2,1b0962d4-9c5b-4d4e-a78b-b00085fb1b19,OLMo 3 32B Instruct,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,e41af4033606fa74e22b7f0ed8bdbadc86f1c0e8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25,7,10
0.7,agent_eta,mag25,Base model as tool,15.7708,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,in a world that often,2,02cf2037-b0e4-4f78-b3bc-cfce2aa7e060,OLMo 3 32B Instruct,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,e41af4033606fa74e22b7f0ed8bdbadc86f1c0e8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25,7,10
0.7,agent_beta,mag25,Base model as tool,17.6792,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,in a world that often,2,9c0581e7-0cb6-49d7-91db-a62b96b06c90,OLMo 3 32B Instruct,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,e41af4033606fa74e22b7f0ed8bdbadc86f1c0e8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25,7,10
0.7,agent_iota,mag25,Base model as tool,27.1593,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,in a world that often,2,bbed4b94-d4b8-42b8-8721-16d64dae8ee0,OLMo 3 32B Instruct,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,e41af4033606fa74e22b7f0ed8bdbadc86f1c0e8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25,7,10
0.7,agent_kappa,mag25,Base model as tool,34.2475,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,in a world that often,2,56f6bb02-2db1-4edd-995d-cb1def18eb2b,OLMo 3 32B Instruct,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,e41af4033606fa74e22b7f0ed8bdbadc86f1c0e8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25,7,10
0.7,agent_zeta,mag25,Base model as tool,40.0535,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,in a world that often,2,88967f97-03b0-4aad-84c1-a68b23f9d5a2,OLMo 3 32B Instruct,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,e41af4033606fa74e22b7f0ed8bdbadc86f1c0e8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25,7,10
0.7,agent_delta,mag25,Base model as tool,40.2142,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,in a world that often,2,0907e0cb-a89a-44d9-a1b3-ded4cdc261c2,OLMo 3 32B Instruct,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,e41af4033606fa74e22b7f0ed8bdbadc86f1c0e8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25,7,10
0.3,agent_zeta,mag25,Base model as tool,14.995,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,it s easy to get,3,4e678e3a-041a-4a2c-bf0f-d8d6fe8bf599,OLMo 3 32B Instruct,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,e41af4033606fa74e22b7f0ed8bdbadc86f1c0e8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25,3,10
0.3,agent_kappa,mag25,Base model as tool,31.1761,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,it s easy to get,3,ee76d4f4-dd46-45a3-9ccd-e6d08ab43097,OLMo 3 32B Instruct,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,e41af4033606fa74e22b7f0ed8bdbadc86f1c0e8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25,3,10
0.3,agent_delta,mag25,Base model as tool,33.2553,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,it s easy to get,3,e8f2c016-ba39-4a05-9067-fb8c10c093cd,OLMo 3 32B Instruct,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,e41af4033606fa74e22b7f0ed8bdbadc86f1c0e8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25,3,10
0.5,agent_kappa,mag5,Base model as tool,0.9164,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,we need to move beyond,1,03b09777-9395-4daf-8545-dbcd82a28a98,Qwen 3.5 35B A3B Base,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403,f72c9286aaf0b0bf2f86e8fbf6de8557b90f7bac,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag5,5,10
0.5,agent_theta,mag5,Base model as tool,1.1455,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,we need to move beyond,1,48f98830-ff41-4eba-8029-55253007afcc,Qwen 3.5 35B A3B Base,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403,f72c9286aaf0b0bf2f86e8fbf6de8557b90f7bac,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag5,5,10
0.5,agent_alpha,mag5,Base model as tool,1.1657,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,we need to move beyond,1,f4760181-ff26-4370-bbc2-4678709e3525,Qwen 3.5 35B A3B Base,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403,f72c9286aaf0b0bf2f86e8fbf6de8557b90f7bac,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag5,5,10
0.5,agent_iota,mag5,Base model as tool,4.014,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,we need to move beyond,1,7930d504-e36a-45b9-bb7a-1c87936ee87a,Qwen 3.5 35B A3B Base,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403,f72c9286aaf0b0bf2f86e8fbf6de8557b90f7bac,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag5,5,10
0.5,agent_zeta,mag5,Base model as tool,20.203,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,we need to move beyond,1,6d8c7b7c-42df-4df9-b179-abd5522420b5,Qwen 3.5 35B A3B Base,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403,f72c9286aaf0b0bf2f86e8fbf6de8557b90f7bac,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag5,5,10
